GlobalEventID,IsRootEvent,QuadClass,EventCode,EventRootCode,ActionGeo_Lat,ActionGeo_Long,country_code_alpha,source_country_code
710041961,1,1,20,2,36.6915,-79.8725,USA,USA
710041962,0,1,40,4,35.5148,-106.366,USA,USA
710041963,0,1,43,4,33.9428,-90.1531,USA,USA
710041964,0,1,51,5,36.0544,-112.139,USA,INT
710041965,0,1,51,5,33.9428,-90.1531,USA,USA
710041966,0,1,51,5,25.0,45.0,SAU,USA
710041967,1,2,60,6,42.1497,-74.9384,USA,GBR
710041968,1,2,71,7,27.8333,-81.717,USA,INT
710041969,1,2,831,8,45.7326,-93.9196,USA,USA
710041970,0,3,111,11,38.8951,-77.0364,USA,CAN
710041971,1,3,120,12,48.8667,2.33333,FRA,INT
710041972,1,3,120,12,48.8667,2.33333,FRA,INT
710041973,0,4,173,17,39.0534,-77.0319,USA,INT
710041974,1,4,180,18,38.7292,-87.6817,USA,USA
710041975,1,4,190,19,49.216667,-2.1166669999999996,JEY,USA
710041976,1,4,190,19,41.417,-87.3653,USA,IRL
710041977,0,4,190,19,39.0534,-77.0319,USA,INT
710041978,1,4,190,19,40.4403,-99.3698,USA,USA
710041979,1,4,190,19,39.0646,-105.32700000000001,USA,USA
710041980,1,4,190,19,33.0,44.0,IRQ,IRL
710041981,1,4,190,19,39.0534,-77.0319,USA,INT
710041982,1,4,190,19,39.0724,-76.7902,USA,INT
710041983,1,4,193,19,41.1289,-98.2883,USA,GBR
710041984,0,2,70,7,39.9272,32.8644,TUR,USA
710041985,1,1,43,4,33.7712,-111.38799999999999,USA,INT
710041986,1,1,11,1,60.0,-96.0,CAN,TUV
710041987,1,1,11,1,37.7749,-122.419,USA,TUV
710041988,1,1,10,1,38.8951,-77.0364,USA,USA
710041989,1,1,10,1,38.8951,-77.0364,USA,USA
710041990,1,1,10,1,41.417,-87.3653,USA,IRL
710041991,0,1,12,1,40.7794,-104.81200000000001,USA,USA
710041992,0,1,12,1,40.7794,-104.81200000000001,USA,USA
710041993,0,2,81,8,40.7794,-104.81200000000001,USA,USA
710041994,1,1,42,4,46.0,2.0,FRA,INT
710041995,1,1,42,4,39.8647,-86.2604,USA,INT
710041996,0,1,10,1,49.25,-123.133,CAN,CAN
710041997,0,1,10,1,39.828175,-98.5795,USA,CAN
710041998,0,3,120,12,34.0983,-118.32700000000001,USA,GBR
710041999,0,1,12,1,39.0646,-105.32700000000001,USA,USA
710042000,0,1,12,1,39.0646,-105.32700000000001,USA,USA
710042001,0,1,42,4,25.0,45.0,SAU,SAU
710042002,0,2,70,7,39.9272,32.8644,TUR,USA
710042003,0,2,70,7,39.9272,32.8644,TUR,USA
710042004,0,2,70,7,39.9272,32.8644,TUR,USA
710042005,0,1,42,4,31.525,34.5969,ISR,ISR
710042006,0,1,42,4,31.525,34.5969,ISR,ISR
710042007,0,1,42,4,39.828175,-98.5795,USA,ISR
710042008,1,1,10,1,38.7292,-87.6817,USA,USA
710042009,1,1,11,1,37.7749,-122.419,USA,TUV
710042010,1,1,46,4,38.7292,-87.6817,USA,USA
710042011,1,4,180,18,38.7292,-87.6817,USA,USA
710042012,0,1,20,2,36.17,-119.74600000000001,USA,USA
710042013,1,1,43,4,34.0983,-118.32700000000001,USA,USA
710042014,0,1,36,3,34.0983,-118.32700000000001,USA,GBR
710042015,0,1,10,1,18.975,72.8258,IND,BGD
710042016,0,1,10,1,26.1967,78.1514,IND,BGD
710042017,0,1,10,1,30.0,70.0,PAK,BGD
710042018,1,1,20,2,36.6915,-79.8725,USA,USA
710042019,1,1,10,1,38.8951,-77.0364,USA,USA
710042020,0,3,100,10,24.6408,46.7728,SAU,USA
710042021,0,4,190,19,40.1135,-111.854,USA,USA
710042022,0,4,190,19,37.768,-78.2057,USA,USA
710042023,0,1,43,4,46.0,2.0,FRA,INT
710042024,0,1,43,4,39.8647,-86.2604,USA,INT
710042025,1,1,13,1,42.1497,-74.9384,USA,GBR
710042026,0,3,112,11,42.1497,-74.9384,USA,USA
710042027,1,4,173,17,42.1497,-74.9384,USA,USA
710042028,0,1,42,4,39.8647,-86.2604,USA,INT
710042029,0,1,42,4,46.0,2.0,FRA,INT
710042030,0,1,42,4,39.8647,-86.2604,USA,INT
710042031,1,1,40,4,42.1497,-74.9384,USA,USA
710042032,1,1,40,4,42.1497,-74.9384,USA,USA
710042033,1,1,40,4,38.8951,-77.0364,USA,USA
710042034,1,1,40,4,54.0,-4.0,GBR,USA
710042035,0,4,193,19,29.2733,-98.0567,USA,INT
710042036,1,3,112,11,41.4995,-81.6954,USA,USA
710042037,1,4,180,18,41.4995,-81.6954,USA,USA
710042038,1,4,180,18,41.4995,-81.6954,USA,USA
710042039,0,2,70,7,38.8951,-77.0364,USA,CAN
710042040,0,2,70,7,38.8951,-77.0364,USA,CAN
710042041,1,4,190,19,30.6043,32.2723,EGY,USA
710042042,1,4,190,19,21.1098,-157.531,USA,USA
710042043,1,1,46,4,20.9333,106.31700000000001,VNM,VNM
710042044,1,2,70,7,23.0,-102.0,MEX,VNM
710042045,1,2,70,7,16.166667,107.83333300000001,VNM,VNM
710042046,1,3,111,11,21.5333,105.21700000000001,VNM,VNM
710042047,1,1,51,5,20.9333,106.31700000000001,VNM,VNM
710042048,0,2,70,7,18.0,105.0,LAO,VNM
710042049,1,1,51,5,16.166667,107.83333300000001,VNM,VNM
710042050,1,2,70,7,23.0,-102.0,MEX,VNM
710042051,1,1,51,5,16.166667,107.83333300000001,VNM,VNM
710042052,1,1,20,2,-30.0,26.0,ZAF,ZAF
710042053,0,1,51,5,25.5,51.25,QAT,INT
710042054,1,2,60,6,-8.35,29.8833,ZMB,ZMB
710042055,1,2,70,7,-10.3845,28.698,ZMB,ZMB
710042056,1,1,31,3,-17.504,30.9739,ZWE,GBR
710042057,1,2,831,8,-17.8178,31.0447,ZWE,IND
710042058,1,1,31,3,-17.504,30.9739,ZWE,GBR
710042059,1,1,31,3,-17.8178,31.0447,ZWE,GBR
710042060,1,1,51,5,-17.504,30.9739,ZWE,GBR
710042061,1,1,20,2,50.8333,4.33333,BEL,INT
710042062,0,3,141,14,50.8333,4.33333,BEL,INT
710042063,0,1,20,2,34.8375,-106.23700000000001,USA,USA
710042064,1,4,190,19,27.7752,85.7104,NPL,BGD
710042065,1,4,190,19,27.7752,85.7104,NPL,BGD
710042066,1,4,190,19,27.7752,85.7104,NPL,BGD
710042067,1,1,14,1,54.0,-4.0,GBR,GBR
710042068,1,1,20,2,54.0,-4.0,GBR,GBR
710042069,1,1,40,4,17.3753,78.4744,IND,IND
710042070,1,1,36,3,17.3753,78.4744,IND,IND
710042071,1,1,36,3,17.3753,78.4744,IND,IND
710043312,1,1,43,4,11.0,78.0,IND,ARE
710043313,1,1,43,4,11.0,78.0,IND,ARE
710043314,1,1,40,4,53.55,10.0,DEU,OMN
710043315,1,3,111,11,11.0,78.0,IND,ARE
710043316,1,1,42,4,11.0,78.0,IND,ARE
710043317,1,1,42,4,11.0,78.0,IND,ARE
710043318,1,4,163,16,45.0,34.0,UKR,UKR
710043319,0,3,120,12,49.75,15.0,CZE,OMN
710043320,1,1,26,2,32.0,-5.0,MAR,ZAF
710043321,0,4,180,18,32.799,-86.8073,USA,INT
710043322,1,3,100,10,31.7667,35.2333,ISR,PSE
710043323,0,1,20,2,45.2789,-92.9852,USA,USA
710043324,1,2,60,6,35.7581,-105.92399999999999,USA,USA
710043325,1,2,60,6,35.0845,-106.65100000000001,USA,USA
710043326,1,1,14,1,43.6667,-79.4167,CAN,CAN
710043327,0,1,36,3,39.3498,-75.5148,USA,USA
710043328,1,1,42,4,25.3573,55.4033,ARE,ARE
710043329,1,1,42,4,35.8997,14.5147,MLT,MLT
710043330,1,3,130,13,-19.2664,146.806,AUS,GBR
710043331,0,4,172,17,31.7667,35.2333,ISR,INT
710043332,0,1,43,4,49.5625,8.70694,DEU,USA
710043333,0,1,43,4,52.35,4.91667,NLD,USA
710043334,0,1,43,4,52.35,4.91667,NLD,USA
710043335,1,2,61,6,47.6833,11.2,DEU,MLT
710043336,1,1,42,4,47.6833,11.2,DEU,MLT
710043337,0,1,20,2,30.1956,71.4753,PAK,PAK
710043338,0,1,36,3,10.75,106.667,VNM,VNM
710043339,0,1,40,4,16.166667,107.83333300000001,VNM,USA
710043340,1,1,43,4,52.35,4.91667,NLD,USA
710043341,0,1,36,3,54.1667,-1.5,GBR,GBR
710043342,0,1,36,3,54.1667,-1.5,GBR,GBR
710043343,1,2,841,8,54.5833,-5.933330000000001,GBR,GBR
710043344,1,4,193,19,52.3,-1.93333,GBR,GBR
710043345,1,1,20,2,40.5773,-77.264,USA,USA
710043346,1,1,25,2,-14.2627,34.1856,MWI,MWI
710043347,1,1,42,4,8.49,-13.2342,SLE,SLE
710043348,0,2,841,8,8.88333,-12.05,SLE,SLE
710043349,0,2,841,8,-13.5,34.0,MWI,SLE
710043350,1,3,110,11,21.5,81.75,IND,IND
710043351,0,3,112,11,40.3118,-75.3252,USA,USA
710043352,1,3,130,13,53.3331,-6.24889,IRL,IRL
710043353,0,4,180,18,40.3118,-75.3252,USA,USA
710043354,0,4,190,19,40.3079,-75.3577,USA,USA
710043355,0,1,36,3,39.3498,-75.5148,USA,USA
710043356,1,1,36,3,54.0,-4.0,GBR,GBR
710043357,1,1,43,4,54.0,-4.0,GBR,IRL
710043358,1,4,190,19,43.9,12.75,ITA,GBR
710043359,1,1,42,4,34.85,137.3,JPN,LUX
710043360,0,1,42,4,20.0,77.0,IND,ARE
710043361,1,3,130,13,-33.9167,18.4167,ZAF,ZAF
710043362,1,4,193,19,52.5,-1.9666700000000001,GBR,GBR
710043363,1,4,193,19,52.5,-1.9666700000000001,GBR,GBR
710043364,1,4,173,17,18.975,72.8258,IND,IND
710043365,1,4,1821,18,18.975,72.8258,IND,IND
710043366,1,1,31,3,27.8333,-81.717,USA,IND
710043367,1,1,51,5,41.0186,28.9647,TUR,INT
710043368,1,1,51,5,41.0,75.0,KGZ,INT
710043369,1,1,57,5,41.0,75.0,KGZ,INT
710043370,1,1,20,2,-13.5,34.0,MWI,MWI
710043371,0,1,43,4,18.1627,-66.7221,USA,USA
710043372,0,1,40,4,52.35,4.91667,NLD,USA
710043373,1,1,43,4,52.35,4.91667,NLD,USA
710043374,1,1,51,5,35.9125,14.5019,MLT,MLT
710043375,1,1,36,3,39.8132,-75.5369,USA,USA
710043376,1,1,52,5,54.0,-4.0,GBR,GBR
710043377,1,1,42,4,28.4785,65.6436,PAK,PAK
710043378,1,1,42,4,31.2686,74.2328,PAK,PAK
710043379,1,2,80,8,31.4167,34.3333,ISR,ISR
710043380,1,4,192,19,26.4344,50.1033,SAU,INT
710043381,1,4,192,19,24.6408,46.7728,SAU,INT
710043382,1,1,42,4,35.0,38.0,SYR,INT
710043383,1,1,40,4,27.0,30.0,EGY,ARE
710043384,0,1,51,5,43.6667,-79.4167,CAN,CAN
710043385,1,1,20,2,36.5334,-87.3539,USA,USA
710043386,0,1,20,2,37.768,-78.2057,USA,USA
710043387,1,1,311,3,41.034,-73.7629,USA,INT
710043388,1,1,311,3,42.1497,-74.9384,USA,INT
710043389,0,1,40,4,-2.0,30.0,RWA,USA
710043390,0,1,42,4,17.25,-88.7667,BLZ,BLZ
710043391,0,1,42,4,29.7488,-96.6011,USA,USA
710043392,0,1,42,4,31.2935,-96.2655,USA,USA
710043393,0,1,42,4,31.2935,-96.2655,USA,USA
710043394,1,1,42,4,39.8017,-89.6437,USA,INT
710043395,0,1,42,4,38.8951,-77.0364,USA,USA
710043396,1,1,42,4,18.2766,-66.335,USA,USA
710043397,1,1,43,4,52.35,4.91667,NLD,USA
710043398,1,1,43,4,41.034,-73.7629,USA,INT
710043399,0,1,50,5,38.8951,-77.0364,USA,USA
710043400,1,1,51,5,41.034,-73.7629,USA,INT
710043401,0,1,51,5,43.152,-76.061,USA,USA
710043402,1,1,52,5,42.1497,-74.9384,USA,INT
710043403,0,3,112,11,40.3079,-75.3577,USA,USA
710043404,1,4,173,17,44.2394,-114.51,USA,USA
710043405,1,1,42,4,34.0556,-117.18299999999999,USA,USA
710043406,0,1,43,4,38.8884,-77.0044,USA,USA
710043407,1,1,13,1,-33.9167,18.4167,ZAF,ZAF
710043408,0,1,51,5,2.0,33.0,UGA,GBR
710043409,1,1,10,1,-33.9167,18.4167,ZAF,ZAF
710043410,1,3,130,13,-33.9167,18.4167,ZAF,ZAF
710043411,0,1,51,5,2.0,33.0,UGA,GBR
710043412,0,1,10,1,-33.9167,18.4167,ZAF,ZAF
710043413,1,1,51,5,18.1403,-91.0903,MEX,USA
710043414,1,1,42,4,25.3573,55.4033,ARE,ARE
710043415,1,1,43,4,51.5,10.5,DEU,INT
710043416,1,1,43,4,51.5,10.5,DEU,INT
710043417,0,2,72,7,25.2522,55.28,ARE,INT
710043418,1,4,173,17,25.2522,55.28,ARE,ARE
710043419,1,1,43,4,25.2522,55.28,ARE,INT
710043420,1,4,192,19,24.6408,46.7728,SAU,INT
710043421,0,3,111,11,24.0,54.0,ARE,IND
710043422,1,1,43,4,25.3573,55.4033,ARE,ARE
710043423,0,2,833,8,17.05,-61.8,ATG,BLZ
710043424,1,4,193,19,34.0983,-118.32700000000001,USA,AUS
710043425,1,4,192,19,-33.8833,151.217,AUS,GBR
710043426,1,3,130,13,-19.2664,146.806,AUS,GBR
710043427,1,1,40,4,31.0,36.0,JOR,AUS
710043428,1,1,36,3,-25.0,135.0,AUS,GBR
710043429,1,4,192,19,-37.8167,144.967,AUS,GBR
710043430,1,4,192,19,-33.8833,151.217,AUS,GBR
710043431,0,4,190,19,50.9004,3.02088,BEL,GBR
710043432,1,1,36,3,21.2445,92.1396,BGD,BGD
710043433,1,1,43,4,21.2445,92.1396,BGD,BGD
710043434,1,1,36,3,21.2445,92.1396,BGD,BGD
710043436,0,4,172,17,54.1667,-1.5,GBR,GBR
710043437,0,4,172,17,43.0,25.0,BGR,GBR
710043438,0,4,172,17,51.5,10.5,DEU,GBR
710043439,0,1,10,1,17.25,-88.7667,BLZ,BLZ
710043440,0,1,12,1,17.25,-88.7667,BLZ,BLZ
710043441,1,4,182,18,17.25,-88.7667,BLZ,BLZ
710043442,1,4,1822,18,17.25,-88.7667,BLZ,BLZ
710043443,1,4,190,19,17.25,-88.7667,BLZ,BLZ
710043444,0,3,120,12,17.25,-88.7667,BLZ,BLZ
710043445,0,1,10,1,17.4833,-88.1833,BLZ,BLZ
710043446,1,1,10,1,17.4833,-88.1833,BLZ,BLZ
710043447,0,1,10,1,17.4833,-88.1833,BLZ,BLZ
710043448,1,1,10,1,47.5503,-121.303,USA,INT
710043449,1,1,14,1,36.17,-119.74600000000001,USA,USA
710043450,1,1,14,1,38.4623,-92.302,USA,USA
710043451,0,1,15,1,8.88333,-12.05,SLE,SLE
710043452,1,1,20,2,38.4623,-92.302,USA,USA
710043454,0,2,60,6,41.0,75.0,KGZ,INT
710043455,0,2,70,7,41.0,75.0,KGZ,INT
710043456,1,2,71,7,28.65,-108.85,MEX,INT
710043457,0,1,10,1,17.05,-61.8,ATG,BLZ
710043458,0,1,10,1,17.4833,-88.1833,BLZ,BLZ
710043459,0,1,42,4,30.4225,120.29700000000001,CHN,UKR
710043460,0,1,43,4,30.4225,120.29700000000001,CHN,UKR
710043461,1,2,61,6,31.2222,121.458,CHN,HKG
710043462,0,2,90,9,30.4225,120.29700000000001,CHN,UKR
710043463,0,1,36,3,-1.2833299999999999,36.8167,KEN,INT
710043464,1,1,20,2,1.366667,103.8,SGP,SGP
710043467,0,1,10,1,38.8951,-77.0364,USA,USA
710043468,0,1,15,1,8.88333,-12.05,SLE,SLE
710043469,0,1,15,1,-13.5,34.0,MWI,SLE
710043470,0,1,15,1,-13.5,34.0,MWI,SLE
710043471,0,1,10,1,38.8951,-77.0364,USA,USA
710043473,1,1,20,2,38.4623,-92.302,USA,USA
710043474,1,1,40,4,38.4623,-92.302,USA,USA
710043475,1,1,42,4,43.6667,-79.4167,CAN,CAN
710043476,1,1,42,4,35.0,38.0,SYR,CAN
710043477,1,1,42,4,35.0,38.0,SYR,CAN
710043478,1,1,42,4,43.6667,-79.4167,CAN,CAN
710043479,1,1,42,4,35.0,38.0,SYR,CAN
710043480,1,1,36,3,43.6667,-79.4167,CAN,CAN
710043481,0,1,43,4,43.6667,-79.4167,CAN,CAN
710043482,0,1,43,4,43.6667,-79.4167,CAN,CAN
710043483,0,1,10,1,35.0,38.0,SYR,ARE
710043484,0,1,36,3,35.0,38.0,SYR,ARE
710043485,0,1,43,4,35.0,38.0,SYR,ARE
710043486,1,1,10,1,30.4225,120.29700000000001,CHN,UKR
710043487,0,1,10,1,35.3466,100.395,CHN,UKR
710043488,0,1,42,4,30.4225,120.29700000000001,CHN,UKR
710043489,0,1,43,4,30.4225,120.29700000000001,CHN,UKR
710043490,1,2,61,6,31.2222,121.458,CHN,HKG
710043491,0,2,90,9,30.4225,120.29700000000001,CHN,UKR
710043492,0,1,10,1,35.3466,100.395,CHN,UKR
710043493,0,1,10,1,35.3466,100.395,CHN,UKR
710043494,0,1,10,1,27.2864,109.84700000000001,CHN,UKR
710043495,1,1,46,4,31.2222,121.458,CHN,HKG
710043496,1,1,36,3,30.4225,120.29700000000001,CHN,UKR
710043497,1,1,43,4,49.5559,25.6056,UKR,UKR
710043498,0,1,18,1,35.0,105.0,CHN,IND
710043499,0,1,18,1,30.0433,31.2326,EGY,IND
710043500,0,1,20,2,35.3466,100.395,CHN,UKR
710043501,0,1,20,2,35.3466,100.395,CHN,UKR
710043502,0,1,40,4,50.4333,30.5167,UKR,UKR
710043503,0,1,40,4,35.3466,100.395,CHN,UKR
710043504,1,1,43,4,49.5559,25.6056,UKR,UKR
710043505,1,1,43,4,49.5559,25.6056,UKR,UKR
710043506,1,1,43,4,50.4333,30.5167,UKR,UKR
710043507,1,1,43,4,35.3466,100.395,CHN,UKR
710043508,1,1,43,4,35.3466,100.395,CHN,UKR
710043509,0,1,46,4,50.4333,30.5167,UKR,UKR
710043510,0,1,46,4,35.3466,100.395,CHN,UKR
710043511,0,1,18,1,30.0433,31.2326,EGY,IND
710043512,0,1,18,1,35.0,105.0,CHN,IND
710043513,0,1,36,3,39.3498,-75.5148,USA,USA
710043514,0,1,36,3,39.3498,-75.5148,USA,USA
710043515,0,1,43,4,41.1289,-98.2883,USA,USA
710043516,1,1,36,3,16.166667,107.83333300000001,VNM,USA
710043517,1,1,51,5,31.7049,35.2038,PSE,USA
710043518,1,1,51,5,31.7049,35.2038,PSE,USA
710043519,1,1,51,5,31.7049,35.2038,PSE,USA
710043520,1,1,51,5,41.2576,-73.6854,USA,USA
710043521,0,1,10,1,35.3466,100.395,CHN,UKR
710043522,1,1,12,1,35.0,105.0,CHN,TUV
710043523,1,1,43,4,25.3573,55.4033,ARE,ARE
710043524,0,2,80,8,52.5,-1.9666700000000001,GBR,INT
710043525,1,2,90,9,55.8333,-4.25,GBR,GBR
710043526,1,4,190,19,17.25,-88.7667,BLZ,BLZ
710043527,1,4,193,19,10.0,8.0,NGA,MLT
710043528,1,4,190,19,17.25,-88.7667,BLZ,BLZ
710043529,0,2,80,8,52.5,-1.9666700000000001,GBR,INT
710043530,1,2,90,9,55.8333,-4.25,GBR,GBR
710043531,1,3,1124,11,25.2522,55.28,ARE,ARE
710043532,1,2,90,9,55.8333,-4.25,GBR,GBR
710043533,1,4,193,19,10.0,8.0,NGA,MLT
710043535,1,1,46,4,31.2222,121.458,CHN,HKG
710043537,0,3,130,13,37.9833,23.7333,GRC,INT
710043538,0,3,130,13,51.5,10.5,DEU,INT
710043539,0,1,10,1,19.0,-72.416667,HTI,USA
710043540,0,1,42,4,19.0,-72.416667,HTI,USA
710043541,1,1,10,1,55.714,60.5528,RUS,INT
710043542,1,1,14,1,31.7667,35.2333,ISR,INT
710043544,1,4,193,19,51.48,31.6743,UKR,UKR
710043545,0,1,20,2,52.5,-1.9666700000000001,GBR,INT
710043547,1,1,10,1,33.6202,73.059,PAK,PAK
710043548,0,1,51,5,-14.2627,34.1856,MWI,MWI
710043549,1,1,40,4,31.7667,35.2333,ISR,INT
710043550,0,1,13,1,25.3573,55.4033,ARE,ARE
710043551,0,1,42,4,31.7667,35.2333,ISR,INT
710043552,0,1,43,4,31.7667,35.2333,ISR,INT
710043553,0,4,190,19,50.9004,3.02088,BEL,GBR
710043554,1,1,10,1,30.1956,71.4753,PAK,PAK
710043555,1,1,10,1,33.6202,73.059,PAK,PAK
710043556,1,1,43,4,30.1956,71.4753,PAK,PAK
710043557,1,1,40,4,54.0,-4.0,GBR,GBR
710043558,1,2,75,7,54.0,-4.0,GBR,GBR
710043559,0,3,142,14,39.1667,26.25,GRC,INT
710043560,1,4,193,19,51.48,31.6743,UKR,UKR
710043561,1,4,193,19,51.48,31.6743,UKR,UKR
710043562,1,1,40,4,31.7667,35.2333,ISR,INT
710043563,0,1,42,4,49.5625,8.70694,DEU,USA
710043564,0,1,42,4,52.35,4.91667,NLD,USA
710043565,0,1,42,4,52.35,4.91667,NLD,USA
710043566,0,1,51,5,51.5,10.5,DEU,OMN
710043567,1,2,61,6,47.6833,11.2,DEU,MLT
710043568,0,4,181,18,49.5625,8.70694,DEU,USA
710043569,1,1,42,4,47.6833,11.2,DEU,MLT
710043570,1,1,51,5,52.5167,13.4,DEU,TUR
710043571,0,3,111,11,30.0,70.0,PAK,IND
710043572,0,3,111,11,51.5,10.5,DEU,IND
710043573,0,2,71,7,53.55,10.0,DEU,OMN
710043574,0,1,42,4,52.35,4.91667,NLD,USA
710043575,0,1,42,4,52.35,4.91667,NLD,USA
710043576,1,1,43,4,47.6833,11.2,DEU,MLT
710043577,1,1,43,4,47.6833,11.2,DEU,MLT
710043578,1,1,12,1,54.0,-4.0,GBR,GBR
710043579,1,4,164,16,51.5,10.5,DEU,GBR
710043580,0,1,10,1,-19.2664,146.806,AUS,GBR
710043581,0,1,10,1,53.3333,-60.4167,CAN,CAN
710043582,1,1,10,1,51.5,-0.116667,GBR,USA
710043583,1,1,13,1,32.7831,-96.8067,USA,USA
710043584,1,1,14,1,32.7831,-96.8067,USA,USA
710043585,0,1,20,2,-19.2664,146.806,AUS,GBR
710043586,0,1,36,3,10.75,106.667,VNM,VNM
710043587,0,1,40,4,16.166667,107.83333300000001,VNM,USA
710043588,1,1,42,4,52.35,4.91667,NLD,USA
710043589,1,1,42,4,-2.0,30.0,RWA,USA
710043590,1,1,36,3,30.4225,120.29700000000001,CHN,UKR
710043591,1,1,42,4,49.5559,25.6056,UKR,UKR
710043592,1,1,42,4,35.3466,100.395,CHN,UKR
710043593,0,1,43,4,19.0,-72.416667,HTI,USA
710043594,1,3,111,11,38.8951,-77.0364,USA,USA
710043595,0,1,51,5,41.2512,-75.9074,USA,USA
710043596,0,1,51,5,41.3754,-76.2499,USA,USA
710043597,0,1,43,4,19.0,-72.416667,HTI,USA
710043598,0,1,42,4,52.35,4.91667,NLD,USA
710043602,1,1,20,2,36.5334,-87.3539,USA,USA
710043603,0,1,43,4,19.0,-72.416667,HTI,USA
710043604,0,1,40,4,39.8132,-75.5369,USA,USA
710043605,1,2,60,6,53.3333,-60.4167,CAN,CAN
710043606,1,2,60,6,53.5333,-60.15,CAN,CAN
710043607,1,4,1721,17,53.3333,-60.4167,CAN,CAN
710043608,0,1,37,3,53.3333,-60.4167,CAN,CAN
710043609,1,4,193,19,25.0,17.0,LBY,IND
710043610,1,3,111,11,27.0,30.0,EGY,ARE
710043611,0,3,111,11,30.0433,31.2326,EGY,IND
710043612,1,1,40,4,27.0,30.0,EGY,ARE
710043613,1,4,193,19,25.0,17.0,LBY,IND
710043614,1,1,18,1,25.0,17.0,LBY,IND
710043615,1,3,115,11,18.975,72.8258,IND,IND
710043616,1,3,115,11,18.975,72.8258,IND,IND
710043617,1,4,160,16,31.5,34.75,ISR,PAK
710043618,1,3,110,11,51.5,10.5,DEU,OMN
710043619,1,3,130,13,15.5,47.5,YEM,INT
710043620,0,1,36,3,35.685,139.751,JPN,LUX
710043621,0,1,36,3,35.685,139.751,JPN,LUX
710043622,1,1,12,1,49.75,6.1666669999999995,LUX,LUX
710043623,1,2,80,8,4.6291,95.5752,IDN,TWN
710043624,1,2,80,8,-7.1046,112.337,IDN,TWN
710043625,1,2,84,8,20.0,77.0,IND,IND
710043626,1,1,20,2,48.8667,2.33333,FRA,USA
710043627,1,1,20,2,48.8667,2.33333,FRA,USA
710043628,0,3,111,11,30.0,70.0,PAK,IND
710043629,0,3,111,11,51.5,10.5,DEU,IND
710043630,1,1,12,1,49.75,6.1666669999999995,LUX,LUX
710043631,1,1,42,4,42.833333,12.833333,ITA,USA
710043632,1,1,20,2,54.1667,-1.5,GBR,GBR
710043633,1,1,20,2,43.0,25.0,BGR,GBR
710043634,0,1,36,3,54.1667,-1.5,GBR,GBR
710043635,0,1,36,3,54.1667,-1.5,GBR,GBR
710043636,1,4,190,19,25.2522,55.28,ARE,ARE
710043637,1,4,190,19,25.2522,55.28,ARE,ARE
710043638,0,1,40,4,11.0754,7.67925,NGA,NGA
710043639,0,1,40,4,51.5,-0.116667,GBR,NGA
710043640,1,1,10,1,25.2522,55.28,ARE,ARE
710043641,1,1,13,1,25.2522,55.28,ARE,ARE
710043642,1,1,13,1,25.1621,55.2192,ARE,ARE
710043643,0,1,20,2,52.5,-1.9666700000000001,GBR,INT
710043644,1,1,40,4,53.5,-2.21667,GBR,USA
710043645,1,1,40,4,39.5,-8.0,PRT,USA
710043646,0,1,13,1,20.0,77.0,IND,USA
710043647,1,3,111,11,54.0,-4.0,GBR,GBR
710043648,0,4,190,19,52.3,-1.93333,GBR,GBR
710043649,0,1,40,4,11.0754,7.67925,NGA,NGA
710043650,0,1,40,4,51.5,-0.116667,GBR,NGA
710043651,1,4,190,19,54.0,-4.0,GBR,USA
710043652,1,2,80,8,52.5,-1.9666700000000001,GBR,INT
710043653,1,1,40,4,54.0,-4.0,GBR,GBR
710043654,1,2,75,7,54.0,-4.0,GBR,GBR
710043655,1,1,40,4,53.5,-2.21667,GBR,USA
710043656,1,1,40,4,39.5,-8.0,PRT,USA
710043657,1,1,43,4,-17.8178,31.0447,ZWE,GBR
710043658,1,1,14,1,54.0,-4.0,GBR,GBR
710043659,1,1,20,2,54.0,-4.0,GBR,GBR
710043660,1,1,36,3,54.0,-4.0,GBR,GBR
710043661,0,1,51,5,20.0,77.0,IND,USA
710043662,0,2,90,9,54.0,-4.0,GBR,USA
710043663,0,4,1821,18,54.0,-4.0,GBR,USA
710043664,1,1,10,1,27.25,80.75,IND,INT
710043665,1,1,10,1,28.4785,65.6436,PAK,PAK
710043666,1,1,10,1,7.0,81.0,LKA,INT
710043667,1,1,10,1,-6.0,147.0,PNG,INT
710043668,1,1,12,1,11.0,78.0,IND,ARE
710043669,0,1,20,2,8.0,-11.6667,SLE,SLE
710043670,1,1,20,2,38.4623,-92.302,USA,USA
710043671,1,1,36,3,28.0,84.0,NPL,INT
710043672,1,1,43,4,8.0,-11.6667,SLE,SLE
710043673,1,2,60,6,40.5773,-77.264,USA,USA
710043674,1,2,61,6,39.059012,34.911546,TUR,PAK
710043675,0,2,71,7,31.2935,-96.2655,USA,USA
710043676,1,2,71,7,40.5773,-77.264,USA,USA
710043677,1,2,80,8,27.0,30.0,EGY,EGY
710043678,1,3,125,12,-17.8178,31.0447,ZWE,GBR
710043679,1,1,42,4,21.2445,92.1396,BGD,BGD
710043680,1,2,61,6,39.059012,34.911546,TUR,PAK
710043681,1,4,193,19,-22.9,-43.2333,BRA,IND
710043682,0,1,20,2,8.49,-13.2342,SLE,SLE
710043683,0,1,20,2,9.11667,-12.9167,SLE,SLE
710043684,0,1,20,2,9.11667,-12.9167,SLE,SLE
710043685,1,1,20,2,42.833333,12.833333,ITA,USA
